subject_id,x,y
S658,0.5316558399483343,-2.4938124050288684
S659,7.569602796531643,-6.693183125152464
S660,-1.33734203003624,2.3953171485536067
S661,-4.134610027441422,-2.0437295473484025
S662,9.92318527859071,-11.270567782548708
S663,-4.867747961919138,-1.5546346269766849
S664,-7.47969733973644,-1.4860580406270782
S665,-0.9622832951569572,5.56522033035694
S666,-1.7142868694358657,5.882882689145253
S667,-0.7969547789173052,1.167900700297902
S668,6.620023174974902,-4.164585204203251
S669,7.93482393551197,3.4268437900373385
S670,-1.796914724646284,-0.25924235851231525
S671,3.8471864245390317,7.483025610983407
S672,-2.5177753978218482,-2.0098183891339296
S673,4.460758628416291,3.7242393821080753
S674,0.9838418400296021,0.04026862163801436
S675,-0.23886304283061024,0.8169001316184357
S676,-2.736908775554207,-0.06992294451632095
S677,5.834333572151845,-5.877501812211428
S678,-4.885249227321499,-1.281710543647812
S679,0.43406542477917465,-6.167364627103437
S680,-0.7405838138222269,4.053667501190229
S681,-5.157146178933665,1.947603775714474
S682,-0.6784437340903319,0.36193062453487734
S683,-5.93788242539428,1.607170615488188
S684,0.2097370868873564,1.5159748919851461
S685,-4.579390597396747,-0.08678459523623692
S686,-8.661051593724396,0.7288271003208824
S687,-2.9689184807171434,6.832860130250353
S688,6.028098413251903,-2.449776567891678
S689,-7.657770176141757,0.5029261302037862
S690,2.027654764598567,-3.8272912016868172
S691,3.043283643755205,-6.6697842825611
S692,7.567257026158652,-7.147972787045839
S693,-4.518946402275693,2.885124573506747
S694,-4.637345870236003,2.317015293700109
S695,-0.011838558536707568,4.601240170903442
S696,11.178848258125146,1.3631729107512016
S697,0.08947062393218967,5.313786388925537
S698,1.616495299577599,-4.144879847176407
S699,-4.0381688465425905,-2.111615195421993
S700,-4.144660781591603,2.8374036986263413
S701,-0.3385837772934881,-3.7332177225533267
S702,-4.437097463268896,1.5081435680393067
S703,2.6157474860064625,-3.5850575861414744
S704,10.757318082059124,13.737508601016529
S705,5.473423776734025,-7.411551782477491
S706,-1.7392267104016617,1.6181423543115432
S707,-3.3024056615508144,-1.951111115339843
S708,-7.220108621463265,0.44098027769800746
S709,0.1940056508481497,-3.0561706067997947
S710,1.0521299878006816,3.3292774137835757
S711,1.2291551318570906,3.2664508206211647
S712,11.95599712420817,14.352696911400042
S713,2.663248881097703,-4.732227357329006
S714,-2.8452187675535656,-0.5097540250041723
S715,-4.987026786305448,3.668156111802405
S716,8.39510039330913,3.527186345346745
S717,-7.840259883438434,-0.5101014307828705
S718,0.9312343747517146,0.3953529632710793
S719,-1.8723778907550563,0.3576885084519673
S720,10.09414029010982,-5.91762229298053
S721,2.5834797514216086,-3.913725025542325
S722,-1.0862724674969997,0.42202056073388644
S723,-0.8367993359663621,-1.2008715056753319
S724,-1.572152269047956,0.5750673873109678
S725,-3.2021135711750564,-2.803313841701666
S726,-6.126641219271937,-1.9168736993198294
S727,-6.558382271835564,-1.219301235019334
S728,12.114031897443402,-2.911912145686984
S729,-1.4527215042306927,1.2583904992364883
S730,0.7242541065877666,2.1495414565746653
S731,-6.067062425572595,1.0186753971222888
S732,-1.4344151257274258,7.180781216500152
S733,-6.178518172277423,-0.7046240526780041
S734,-6.197931449400262,-1.2034455958917905
S735,8.143574582548029,5.417336038845028
S736,-1.7543906977195618,1.2040675958617941
S737,5.172506842860749,6.708569443840503
S738,-3.7067565776768103,4.602373065003756
S739,1.15200611951144,-2.8454097573104162
S740,8.78955070591234,14.315941435705573
S741,4.0427861409374355,2.329942867080564
S742,-1.5718841699591293,-1.3206865225057338
S743,0.5804715779019239,-5.373272030461607
S744,5.252252393693955,7.5165525451433455
S745,2.6410729408657003,-6.9595030685196315
S746,0.9945564214644967,-0.5037669910304493
S747,7.8170821811213695,-3.051256864207778
S748,-3.144678156554792,-0.7010775230697356
S749,11.162504051460918,-5.962159552000658
S750,4.262006517607601,-5.238950400642174
S751,9.626065261985572,-4.527582385217382
S752,2.898068269671227,0.5902632353011634
S753,21.92526077829067,-9.58083722276368
S754,0.6728599208022347,1.877461072384812
S755,-1.1515170539936594,0.5338564272945394
S756,3.9339504404016377,12.949352726622996
S757,-6.139381731826289,1.5982778809375637
S758,2.577467803904634,2.542789800414972
S759,-2.360796001612449,2.7830300446483336
S760,2.3764448066011523,-8.268416605147264
S761,7.185389952974898,2.0834624414388325
S762,6.273687458678672,0.19814237833141704
S763,11.733938064288568,1.7489486516951203
S764,17.071867237157512,-14.267045051563738
S765,10.77230301038463,15.289167751753583
S766,17.05323660677867,29.000280723596
S767,5.687692971795317,1.3250340410635635
S768,13.61881236168963,-1.0845482524868422
S769,-4.989965951538732,1.1560085976367842
S770,2.775386366885645,-4.590115593085006
S771,-8.295310175518454,0.5691010227005127
S772,8.881992656055651,1.964850110360832
S773,13.422806397011508,-2.4035109914121375
S774,-2.249474385881967,3.268145250565174
S775,7.100373152237667,-2.443468560452875
S776,-0.9051803316939993,0.8679449552390337
S777,1.3881882320252659,4.014920891848588
S778,-4.394994470401271,-1.9016820418186267
S779,3.0498813654339556,-6.191328978857355
S780,-2.0949042026109654,0.2588681759159659
S781,13.987961937703611,4.409159573563871
S782,5.652508330343019,10.22048976860121
S783,5.30595448247902,3.9097922447972944
S784,3.599116779716,3.392430220137753
S785,2.8820012806251887,0.798882589207259
S786,-1.095561362723868,2.0622932192541774
S787,-3.3702812397779103,-2.5434787990471595
S788,-2.452370067541007,0.07843124152885157
S789,-4.805018105133369,-0.6272603079679523
S790,-6.497044063083804,-0.4126803260536573
S791,1.8284618091322182,4.721168104270249
S792,-2.8982813176012847,4.573857727954618
S793,4.885519749619082,1.5555193446897555
S794,-2.789505114989161,-3.1145378804322297
S795,-5.762355266570197,1.2513854972302656
S796,9.628638389250527,17.083502010632518
S797,3.7818621301714472,-4.19035819568571
S798,3.4722493530851595,0.12512592582763632
S799,5.441233568287802,-0.5054200995315594
S800,-5.203792273812451,2.0888465789812702
S801,5.8981682506503725,-3.587486753298406
S802,-0.16518928099777622,-0.9149213469207007
S803,20.92228780298023,25.681282676562486
S804,5.437087134645039,-1.3653990960423654
S805,-2.027655771645342,1.2527802998752864
S806,-2.6136123876669495,1.6130430220715866
S807,0.6018910913288623,-3.0490461048675197
S808,-7.794463432693573,-0.25844173231594475
S809,-2.3593561257118068,5.273105319851415
S810,-3.497545923474733,1.6660693135550673
S811,6.3406077340974125,6.298083555398873
S812,6.355755953145443,-5.7429142681399306
S813,3.903662169490611,-3.3658767152181617
S814,-0.11779162822210841,-0.1991765535226328
S815,-0.2843855989306406,0.9667952742151784
S816,7.136302828552525,-7.620451366195657
S817,-3.3940796103537982,-1.6721636755850464
S818,7.475084359454976,2.882064927158887
S819,0.4796886995152156,0.33956276867874424
S820,-7.82792576986354,-1.2815724767708394
S821,0.8348854445778969,9.82504573155471
S822,-2.3496871146817093,1.1685603301260796
S823,-2.674031524748636,0.3325636971948868
S824,-6.906167193370973,0.6101092719923276
S825,-5.547433384322811,0.42267915966072594
S826,-9.857871602767597,-0.18645100190434935
S827,-2.8089169513478773,0.16912872433622225
S828,1.8892214977001718,1.0622663502394747
S829,-6.524985689498729,0.6178629036268904
S830,18.05317928221021,26.016958475503547
S831,10.106565262479414,15.86849064855029
S832,-2.6120141964811237,-2.5050056436280568
S833,-2.6961726950654707,0.8778642099429089
S834,-3.3773729512579025,3.4872996179763778
S835,0.7957992873131196,-2.43453406642235
S836,0.04637998232127812,6.946211045956895
S837,14.092809294059741,-9.376035181657262
S838,-3.376853873078314,3.7854556974805966
S839,0.9810147877398335,4.677551408092342
S840,0.7579313906629725,1.2832228311436675
S841,-3.063893529956257,1.7349526803378525
S842,0.9129776119842685,-1.6302895367342956
S843,-4.963563334909218,-1.9231923271605993
S844,-1.4122246320814877,-0.9758287352648335
S845,2.9284155069435167,2.9304291014071135
S846,0.8391532137870151,-1.589234095274603
S847,1.757572123706774,0.7102957492665132
S848,7.552105750875963,-1.6772394649361078
S849,2.7269138431717788,3.474152535493018
S850,17.443061697783637,24.738323267241185
S851,2.1163789551257333,5.686604184772019
S852,-0.536844181117077,0.4205587122079839
S853,-0.3901523770992435,-1.1579843770943135
S854,21.91514952740361,3.4321658665135097
S855,-5.92977287869678,1.5661789331359182
S856,-8.079219111010316,0.4140615052011417
S857,5.7414089903848975,4.866384056506868
S858,-2.4263986438682874,0.14510379318391223
S859,11.4066687064443,-12.440608594118679
S860,0.056463325909520266,-2.1773965620795033
S861,-7.061459101387353,0.31934991476054775
S862,3.713056812200151,0.8767118451083914
S863,-1.284731837954588,-0.9303683811415379
S864,-0.8723025728741589,2.678134790181016
S865,-8.85160792627858,-0.4377275429949475
S866,-0.5922347032295542,-1.5370597009106264
S867,-2.5580508514254383,1.8334237386678218
S868,-0.15196076539702272,2.865844758914815
S869,1.6588636962960133,5.432472380444422
S870,-5.523044787718909,1.339578152202367
S871,-2.029717588869361,1.3462535558881739
S872,-2.2795662623967736,-2.442124767788362
S873,7.918862702276407,10.366116831343959
S874,-3.740056210149903,4.618703948211664
S875,3.34546163278336,-0.6341715508545982
S876,-1.837686587747476,1.2950292519536062
S877,6.887870245820155,-3.688996761009287
S878,11.05122151916563,3.4416335259171715
S879,2.8350010994559343,-1.5073962855902143
S880,-1.4453034398969429,-2.0354142690330645
S881,-3.0141078118380955,0.7463938239290547
S882,-0.20579060527447987,5.41884776181317
S883,1.0564835701178326,10.798143779698314
S884,-0.871304943165983,3.467716307638826
S885,3.2125101987526588,4.397374851701418
S886,-2.0408474959251466,-1.3348536859647273
S887,-0.9361253443797727,-2.7926353572694405
S888,1.8823228178245424,-2.6944467334459983
S889,-2.08972086116775,5.65374501087408
S890,-7.2316440607151575,-0.08455659469227571
S891,-5.111434346493279,-0.6575761800815605
S892,-3.7021967113916077,-0.07152561202599032
S893,-6.8109725898201425,0.7024508573405238
S894,-6.686757364009248,-0.946806784551045
S895,-0.08103759640718221,-6.203811246279035
S896,-6.838633131702391,0.6664239838009205
S897,-7.950545672847565,-1.6698479233404409
S898,-2.0935428822482884,-2.3950471285723673
S899,-4.731657557771074,2.018605989168691
S900,4.020029475682358,1.5257115943331512
S901,-1.3547996648654255,1.0934165684685366
S902,-4.739485311319577,-1.788333790436248
S903,5.085504639994504,-5.82744806423139
S904,-6.47396946070933,-0.07039160105700869
S905,-5.008951308632311,-1.8566684509940097
S906,-8.681255383505333,-0.49689547014215596
S907,-3.1063595359831915,1.1018388946626936
S908,4.011012722542763,0.7385430543729211
S909,17.851802750130783,-10.51528748105828
S910,6.921332054449096,-0.22039358875001025
S911,-3.2593753678503448,1.6285255473373557
S912,0.8670702090559854,-4.847417634894597
S913,-7.721607087159044,-0.8098616099838833
S914,3.0745819007196222,-4.376445225864478
S915,5.967672180843549,-6.953266167525616
S916,-5.37151484753616,1.9506860711446987
S917,-3.61111508454279,3.460770316159817
S918,-9.439555734155386,-1.2182086724780568
S919,-4.460240818934785,2.2577941619473263
S920,-8.198396591582123,-0.5861870100276033
S921,-6.2924291068661695,2.632258473586625
S922,-4.368148224500885,1.7336391582850346
S923,-7.125709518757663,0.31720855650698127
S924,-4.149538361338148,0.3106984022076601
S925,-7.999784268275165,0.5832751157104544
S926,2.4459429633511105,-1.765681020741354
S927,-5.678896032011846,-2.6043980649113805
S928,-0.44842099403957936,4.488893233661707
S929,-4.989245124156719,-0.6117927504377619
S930,-1.2563639496439603,7.490527654759488
S931,-7.314892086705656,-0.2514418275038382
S932,-2.2746780841454743,3.229432053947324
S933,0.23283904188761934,2.804133176879153
S934,6.313071166154008,16.036659776017895
S935,-4.017832282406076,0.5294198780854894
S936,5.297394974343769,-4.306803153552364
S937,-6.059900050693591,0.08859805882244129
S938,-4.438663765928982,0.7152220279555372
S939,-0.6795645142796638,3.423160610945491
S940,1.6073450669980427,-4.749607379075166
S941,-2.948167216546069,0.7120965600366809
S942,-0.17400973658947383,0.8954559064923635
S943,-0.33284252567494493,-2.920497900593269
S944,6.093588008969448,-9.985813571063092
